日付,始値,高値,安値,終値,13週平均,26週平均,VWAP,出来高,13週平均,26週平均,売残,買残,倍率
20010502,     2390.5,     2447.4,     2367.7,     2447.4,    2415.87,    2319.11,         --,          28286,      276013.76,      341844.73,              0,              0,          0
20010427,     2447.4,     2532.8,     2418.9,     2418.9,    2392.66,    2308.82,         --,         158826,      286325.61,      354035.15,              0,              0,          0
20010420,     2356.3,     2464.5,     2305.1,     2458.8,    2369.46,    2294.81,         --,          76778,      288501.53,      354035.15,              0,              0,          0
20010413,     2316.5,     2418.9,     2310.8,     2327.9,    2350.63,    2281.24,         --,         100672,      340209.38,       382747.5,              0,              0,          0
20010406,     2453.1,     2487.2,     2333.6,     2401.9,    2319.98,     2268.1,         --,         110335,      351088.84,      404486.19,              0,              0,          0
20010330,     2316.5,     2544.2,     2259.6,     2453.1,    2309.03,    2246.87,         --,         386701,      344736.84,      407878.42,              0,              0,          0
20010323,       2362,     2544.2,     2276.6,     2276.6,    2288.02,    2222.57,         --,         223657,      325505.15,      399823.53,              0,              0,          0
20010316,     2441.7,     2487.2,     2276.6,     2475.9,    2283.64,    2202.87,         --,         334168,      341304.07,      396059.65,              0,              0,          0
20010309,     2532.8,     2532.8,     2390.5,     2447.4,    2273.13,    2181.85,         --,         317653,      350250.92,      386943.88,              0,              0,          0
20010302,     2487.2,     2561.2,     2418.9,       2510,     2272.7,     2162.8,         --,         461195,      427866.84,      391241.61,              0,              0,          0
20010223,     2384.8,     2498.6,       2362,     2498.6,    2265.25,         --,         --,         381254,      445071.23,             --,              0,              0,          0
20010216,     2327.9,     2532.8,     2310.8,     2384.8,    2241.61,         --,         --,         500901,      442719.69,             --,              0,              0,          0
20010209,     2162.8,     2333.6,     2105.9,     2305.1,    2228.91,         --,         --,         507753,      418622.69,             --,              0,              0,          0
20010202,     2105.9,     2162.8,       2049,     2145.7,    2222.34,         --,         --,         162340,      407675.69,             --,              0,              0,          0
20010126,     2162.8,     2185.6,     2020.5,     2117.3,    2224.97,         --,         --,         187113,      421744.69,             --,              0,              0,          0
20010119,     1832.7,     2265.3,       1679,       2214,    2220.16,         --,         --,         748980,      419568.76,             --,              0,              0,          0
20010112,     2151.4,     2162.8,     1861.1,     1929.4,    2211.84,         --,         --,         242105,      425285.61,             --,              0,              0,          0
20010105,     2276.6,     2276.6,     2168.5,     2259.6,    2216.23,         --,         --,          27759,      457883.53,             --,              0,              0,          0
20001229,     2219.7,     2276.6,     2162.8,     2179.9,     2184.7,         --,         --,         136689,         471020,             --,              0,              0,          0
20001222,     2225.4,     2305.1,     2151.4,     2219.7,    2157.12,         --,         --,         429043,      474141.92,             --,              0,              0,          0
20001215,     2447.4,     2532.8,     2339.3,     2339.3,     2122.1,         --,         --,         450477,      450815.23,             --,              0,              0,          0
20001208,     2418.9,     2521.4,     2356.3,     2441.7,    2090.56,         --,         --,        1326660,      423636.84,             --,              0,              0,          0
20001201,     2191.3,     2413.2,     2191.3,     2413.2,    2052.91,         --,         --,         684852,      354616.38,             --,              0,              0,          0
20001124,     2219.7,     2276.6,     2162.8,     2191.3,         --,         --,         --,         350684,             --,             --,              0,              0,          0
20001117,     2208.3,     2231.1,     2105.9,     2219.7,         --,         --,         --,         187640,             --,             --,              0,              0,          0
20001110,     2162.8,     2242.5,     2162.8,     2219.7,         --,         --,         --,         365442,             --,             --,              0,              0,          0
20001102,     2054.7,     2179.9,       2049,     2179.9,         --,         --,         --,         345237,             --,             --,              0,              0,          0
20001027,     2100.2,     2134.3,     1992.1,     2054.7,         --,         --,         --,         158826,             --,             --,              0,              0,          0
20001020,     1986.4,     2145.7,     1986.4,     2105.9,         --,         --,         --,         823299,             --,             --,              0,              0,          0
20001013,     1821.3,     2037.6,     1821.3,     1986.4,         --,         --,         --,         665878,             --,             --,              0,              0,          0
20001006,     1792.8,     1883.9,     1735.9,     1849.8,         --,         --,         --,         198533,             --,             --,              0,              0,          0
20000929,     1735.9,     1883.9,     1707.5,     1821.3,         --,         --,         --,         177274,             --,             --,              0,              0,          0
20000922,     1878.2,     1929.4,     1707.5,     1764.4,         --,         --,         --,         125796,             --,             --,              0,              0,          0
20000914,     1952.2,     1952.2,     1821.3,     1929.4,         --,         --,         --,          97158,             --,             --,              0,              0,          0
20000908,     1878.2,     1992.1,     1821.3,     1952.2,         --,         --,         --,         429394,             --,             --,              0,              0,          0
